filename,label,query,bbc_id,description,n_samples,duration_ms,sample_rate,rms_db,status
gong_strike.wav,gong_strike,gong striking,07022079,Domestic clock striking four o'clock. (D,9600,200,48000,-20.0,OK
singing_bowl.wav,singing_bowl,singing bowl tibetan,07002021,"An electric food mixer, empty bowl, swit",9600,200,48000,-20.0,OK
church_door.wav,church_door,church door heavy,07011036,A latched church door opened and closed.,9600,200,48000,-20.0,OK
censer_chain.wav,censer_chain,censer chain swinging,07054057,Swinging metal sign with squeaks (89C),9600,200,48000,-20.0,OK
cathedral_echo.wav,cathedral_echo,cathedral echo footsteps,07006130,"Coventry Cathedral, general atmosphere w",9600,200,48000,-20.0,OK
bell_toll.wav,bell_toll,bell tolling funeral,07015058,"Berlin Freedom Bell, single bell tolling",9600,200,48000,-20.0,OK
rifle_shot.wav,rifle_shot,rifle shot,0009047,rifle - single shot,9600,200,48000,-20.0,OK
machine_gun.wav,machine_gun,machine gun burst,07027159,Gunfire: Machine Gun burst.,9600,200,48000,-20.0,OK
tank_engine.wav,tank_engine,tank engine moving,07043212,"Chieftain Tank, firing machine guns & sh",9600,200,48000,-20.0,OK
mortar_fire.wav,mortar_fire,mortar firing,07043201,"81mm medium mortar, firing multiple high",9600,200,48000,-20.0,OK
shell_impact.wav,shell_impact,shell explosion impact,07037319,Heavy Explosion.,9600,200,48000,-20.0,OK
marching_troops.wav,marching_troops,troops marching,07018161,Soldiers marching past on gravel. (Ragge,9600,200,48000,-20.0,OK
bugle_call.wav,bugle_call,bugle call military,07009147,"Marine Bugle Call, 'Divisions'.",9600,200,48000,-20.0,OK
sword_draw.wav,sword_draw,sword drawing sheath,07037392,Execution carried out with a block & swo,9600,200,48000,-20.0,OK
arrow_flight.wav,arrow_flight,arrow whistling flight,07005173,Arrow landing. (Specially created effect,9600,200,48000,-20.0,OK
shield_hit.wav,shield_hit,shield impact metal,07005126,Three impact crashes. (Specially created,9600,200,48000,-20.0,OK
